ID,Total_nacional,Comunidades_ciudades_autonomas,Provincias,Tipo_turista,Turistas_totales,Año,Mes,Temporada,Outliers_zscore
7091529127335478016,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,26772.0,2011,10,Otoño,False
4942178158043805600,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,35838.0,2011,9,Otoño,False
3822204630025583789,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,40219.0,2011,8,Verano,False
8542734538011663152,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,49920.0,2011,7,Verano,False
2429684600720310047,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,31042.0,2011,6,Verano,False
2266085820953175354,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,38127.0,2011,5,Primavera,False
-9001888665235730714,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,23395.0,2011,4,Primavera,False
4596218873987620782,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,15224.0,2011,3,Primavera,False
2547206628345943814,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,13074.0,2011,2,Invierno,False
-5144400066398595791,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,10610.0,2011,1,Invierno,False
5134948960446906620,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9109.0,2010,12,Invierno,False
-6150679379301124861,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,14219.0,2010,11,Otoño,False
8002807905079704858,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,27236.0,2010,10,Otoño,False
4966165382724740881,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,32948.0,2010,9,Otoño,False
5343333361731458812,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,33805.0,2010,8,Verano,False
-2161026542570673152,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,47145.0,2010,7,Verano,False
-2261993492735035053,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,27752.0,2010,6,Verano,False
-3041142278865070190,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,33349.0,2010,5,Primavera,False
6438273114963786212,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,19758.0,2010,4,Primavera,False
-5767110103467484778,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,15538.0,2010,3,Primavera,False
-3188086807737172723,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9233.0,2010,2,Invierno,False
-7192809770586101349,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9027.0,2010,1,Invierno,False
8829189569161611847,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,8027.0,2009,12,Invierno,False
2914069184431274182,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,14569.0,2009,11,Otoño,False
-587929272912680310,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,21941.0,2009,10,Otoño,False
7711142386891361157,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,29749.0,2009,9,Otoño,False
-5538582436021813807,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,32730.0,2009,8,Verano,False
-7228307322808521398,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,40591.0,2009,7,Verano,False
-3656333270702116752,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,26979.0,2009,6,Verano,False
-4064830830688779411,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,30819.0,2009,5,Primavera,False
3256321789076495727,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,23119.0,2009,4,Primavera,False
-2795273244328455795,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,15965.0,2009,3,Primavera,False
5898372821175385404,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,12132.0,2009,2,Invierno,False
-7957686245711424801,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9586.0,2009,1,Invierno,False
754072025369547055,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9331.0,2008,12,Invierno,False
-1564892801719306361,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,13600.0,2008,11,Otoño,False
4434100263994569439,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,21929.0,2008,10,Otoño,False
-6088622302657840476,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,36629.0,2008,9,Otoño,False
-3436811460402834169,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,37523.0,2008,8,Verano,False
-599265233054553083,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,39916.0,2008,7,Verano,False
4236974543922921311,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,29549.0,2008,6,Verano,False
2659145142401633842,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,36178.0,2008,5,Primavera,False
-2728648729553120287,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,23959.0,2008,4,Primavera,False
1367113829779766262,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,16473.0,2008,3,Primavera,False
-4063809071934950671,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,10950.0,2008,2,Invierno,False
-3209835081965626724,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,14384.0,2008,1,Invierno,False
5268746202307984135,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,11217.0,2007,12,Invierno,False
6684551076583446849,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,18957.0,2007,11,Otoño,False
7526311690454568677,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,29280.0,2007,10,Otoño,False
-370579097690109413,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,36779.0,2007,9,Otoño,False
-2980092961186269771,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,37140.0,2007,8,Verano,False
3630943818339156943,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,47368.0,2007,7,Verano,False
-548504095041393781,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,28447.0,2007,6,Verano,False
6257443239520729121,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,38272.0,2007,5,Primavera,False
8794379964048520900,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,22657.0,2007,4,Primavera,False
-6904618676529296696,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,18604.0,2007,3,Primavera,False
-5773031034323660296,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,13214.0,2007,2,Invierno,False
-5154936518065684305,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,12957.0,2007,1,Invierno,False
2024839283543548829,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,10522.0,2006,12,Invierno,False
5491941515323400587,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,15440.0,2006,11,Otoño,False
4690390460461344770,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,21460.0,2006,10,Otoño,False
-6753769095954509328,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,27704.0,2006,9,Otoño,False
-9009013374976518153,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,27282.0,2006,8,Verano,False
-753175435856723523,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,37811.0,2006,7,Verano,False
-4125383400425297175,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,22911.0,2006,6,Verano,False
7153056518688765170,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,29066.0,2006,5,Primavera,False
-2752478407525184847,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,21359.0,2006,4,Primavera,False
5140620512770962166,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,13154.0,2006,3,Primavera,False
-1881493213461588793,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,10193.0,2006,2,Invierno,False
-380513084613566821,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9599.0,2006,1,Invierno,False
6285464674539214294,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,8183.0,2005,12,Invierno,False
8493548988043100846,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,10389.0,2005,11,Otoño,False
-883999377171456014,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,20180.0,2005,10,Otoño,False
-5144115495631788269,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,26076.0,2005,9,Otoño,False
-4593017822122176789,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,30486.0,2005,8,Verano,False
-8077205681181273547,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,35986.0,2005,7,Verano,False
3177030515988496959,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,23944.0,2005,6,Verano,False
-4770750407421059870,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,27274.0,2005,5,Primavera,False
-8981741024841926838,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,17879.0,2005,4,Primavera,False
8818436784339903632,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,11171.0,2005,3,Primavera,False
3488482997026126459,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,10198.0,2005,2,Invierno,False
4121416967157955063,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,8724.0,2005,1,Invierno,False
-1938874931226612456,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,10479.0,2004,12,Invierno,False
1155439424419493442,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,12875.0,2004,11,Otoño,False
-6363492362606804545,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,19695.0,2004,10,Otoño,False
7515011233974033234,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,27258.0,2004,9,Otoño,False
8744046411608077585,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,27758.0,2004,8,Verano,False
-7395207890996418598,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,33308.0,2004,7,Verano,False
-7005595424461835233,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,19870.0,2004,6,Verano,False
-3496260234013101838,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,26351.0,2004,5,Primavera,False
-3413117699064223721,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,19305.0,2004,4,Primavera,False
-4129335425707437025,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,14772.0,2004,3,Primavera,False
8350475815150679599,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9907.0,2004,2,Invierno,False
1911273908218298734,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,7651.0,2004,1,Invierno,False
-66075904110786365,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,8896.0,2003,12,Invierno,False
-328596294698789778,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,11581.0,2003,11,Otoño,False
-6353902750275463149,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,21732.0,2003,10,Otoño,False
-875955909217419920,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,24996.0,2003,9,Otoño,False
-4322725273895664178,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,24893.0,2003,8,Verano,False
6604183864632756255,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,29917.0,2003,7,Verano,False
63833283068405987,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,19225.0,2003,6,Verano,False
3023164740543896212,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,23489.0,2003,5,Primavera,False
-2421139126284614641,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,18376.0,2003,4,Primavera,False
-7568256488581144089,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,11053.0,2003,3,Primavera,False
-355044810488856874,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,10570.0,2003,2,Invierno,False
4510110117064863537,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,7459.0,2003,1,Invierno,False
7767304653911002834,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,7846.0,2002,12,Invierno,False
-8396863230531541082,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,11335.0,2002,11,Otoño,False
-6659481427091128676,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,18597.0,2002,10,Otoño,False
6908478703221074465,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,24449.0,2002,9,Otoño,False
-1710296323158101412,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,28725.0,2002,8,Verano,False
5280425982428337016,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,32552.0,2002,7,Verano,False
-7863490595981271036,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,20032.0,2002,6,Verano,False
9009309994557393261,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,28129.0,2002,5,Primavera,False
9174786325828566468,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,18101.0,2002,4,Primavera,False
-4481108931341241305,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,14310.0,2002,3,Primavera,False
-696278059665912602,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9264.0,2002,2,Invierno,False
-117335381653448079,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,8299.0,2002,1,Invierno,False
-5564631125667909724,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,7742.0,2001,12,Invierno,False
3980257972041948815,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,12872.0,2001,11,Otoño,False
-2412800482183175821,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,20631.0,2001,10,Otoño,False
6658373702271987934,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,23872.0,2001,9,Otoño,False
-7134379269708893039,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,26743.0,2001,8,Verano,False
-6332392213702539816,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,35090.0,2001,7,Verano,False
-691546278076384870,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,22037.0,2001,6,Verano,False
1119502345147724127,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,20835.0,2001,5,Primavera,False
-556187397485300680,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,17729.0,2001,4,Primavera,False
-5156344562618506155,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,11605.0,2001,3,Primavera,False
1820369633922330479,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,10335.0,2001,2,Invierno,False
5590522694529535202,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,8226.0,2001,1,Invierno,False
1424031244186139498,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,5343.0,2000,12,Invierno,False
6806711251523215098,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9614.0,2000,11,Otoño,False
502448269952920267,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,21310.0,2000,10,Otoño,False
8472525207204151697,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,27085.0,2000,9,Otoño,False
2828503787312179019,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,24089.0,2000,8,Verano,False
1890198645826974275,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,42253.0,2000,7,Verano,False
6662789906836069012,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,22542.0,2000,6,Verano,False
4288855883286000736,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,17351.0,2000,5,Primavera,False
-5815088369145751485,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,13192.0,2000,4,Primavera,False
-1584512312287399406,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9731.0,2000,3,Primavera,False
-2290680245738505717,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,7577.0,2000,2,Invierno,False
1688095818622466726,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,6725.0,2000,1,Invierno,False
-5342286255314783801,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,6223.0,1999,12,Invierno,False
2171886402093134384,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,9160.0,1999,11,Otoño,False
1396517649144331416,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,14036.0,1999,10,Otoño,False
5575275211826328041,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,22154.0,1999,9,Otoño,False
7561865338016948905,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,24940.0,1999,8,Verano,False
-5157621621945998440,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,30747.0,1999,7,Verano,False
5094022419062177187,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,19376.0,1999,6,Verano,False
-3273073305335818799,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,16577.0,1999,5,Primavera,False
-6892326021344308497,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,11586.0,1999,4,Primavera,False
6604980069749885615,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,7365.0,1999,3,Primavera,False
-3022361253610538861,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,5398.0,1999,2,Invierno,False
-541669532232193059,No aplica,Comunidad Foral de Navarra,Navarra,Pernoctaciones,7272.0,1999,1,Invierno,False
-8501306719628001038,No aplica,País Vasco,Araba/Álava,Viajero,17212.0,2025,9,Otoño,False
-8714518644887757116,No aplica,País Vasco,Araba/Álava,Viajero,22999.0,2025,8,Verano,False
8882834996188334920,No aplica,País Vasco,Araba/Álava,Viajero,22066.0,2025,7,Verano,False
-4394769919930622343,No aplica,País Vasco,Araba/Álava,Viajero,14839.0,2025,6,Verano,False
943160645886139829,No aplica,País Vasco,Araba/Álava,Viajero,16128.0,2025,5,Primavera,False
9107412275166835281,No aplica,País Vasco,Araba/Álava,Viajero,12370.0,2025,4,Primavera,False
3942369090727701593,No aplica,País Vasco,Araba/Álava,Viajero,8574.0,2025,3,Primavera,False
-2195186033369503860,No aplica,País Vasco,Araba/Álava,Viajero,5674.0,2025,2,Invierno,False
-5127688985513155268,No aplica,País Vasco,Araba/Álava,Viajero,6247.0,2025,1,Invierno,False
5203245828982586188,No aplica,País Vasco,Araba/Álava,Viajero,8003.0,2024,12,Invierno,False
1533018605353742342,No aplica,País Vasco,Araba/Álava,Viajero,7959.0,2024,11,Otoño,False
1150608672457097247,No aplica,País Vasco,Araba/Álava,Viajero,14405.0,2024,10,Otoño,False
-1154823471834537326,No aplica,País Vasco,Araba/Álava,Viajero,16424.0,2024,9,Otoño,False
9122542705948751156,No aplica,País Vasco,Araba/Álava,Viajero,22835.0,2024,8,Verano,False
-7217140520951272863,No aplica,País Vasco,Araba/Álava,Viajero,21720.0,2024,7,Verano,False
6177460267093629748,No aplica,País Vasco,Araba/Álava,Viajero,14638.0,2024,6,Verano,False
6062353874608505338,No aplica,País Vasco,Araba/Álava,Viajero,14939.0,2024,5,Primavera,False
412558458442161744,No aplica,País Vasco,Araba/Álava,Viajero,11349.0,2024,4,Primavera,False
5321059297425956705,No aplica,País Vasco,Araba/Álava,Viajero,8415.0,2024,3,Primavera,False
5752555934711279915,No aplica,País Vasco,Araba/Álava,Viajero,5430.0,2024,2,Invierno,False
-8201475083078660571,No aplica,País Vasco,Araba/Álava,Viajero,6337.0,2024,1,Invierno,False
-6949757430124132874,No aplica,País Vasco,Araba/Álava,Viajero,6525.0,2023,12,Invierno,False
-8737681527148516649,No aplica,País Vasco,Araba/Álava,Viajero,7790.0,2023,11,Otoño,False
29779664678987606,No aplica,País Vasco,Araba/Álava,Viajero,12874.0,2023,10,Otoño,False
-749234765140676156,No aplica,País Vasco,Araba/Álava,Viajero,17288.0,2023,9,Otoño,False
-934142580450282978,No aplica,País Vasco,Araba/Álava,Viajero,22656.0,2023,8,Verano,False
7951669880183995650,No aplica,País Vasco,Araba/Álava,Viajero,20627.0,2023,7,Verano,False
8759416009989060165,No aplica,País Vasco,Araba/Álava,Viajero,13805.0,2023,6,Verano,False
-6195424882508443588,No aplica,País Vasco,Araba/Álava,Viajero,13554.0,2023,5,Primavera,False
3753735886586906965,No aplica,País Vasco,Araba/Álava,Viajero,10599.0,2023,4,Primavera,False
-4160121714489161809,No aplica,País Vasco,Araba/Álava,Viajero,7003.0,2023,3,Primavera,False
-3817217477227369361,No aplica,País Vasco,Araba/Álava,Viajero,5553.0,2023,2,Invierno,False
8225093081352244768,No aplica,País Vasco,Araba/Álava,Viajero,5387.0,2023,1,Invierno,False
9139991038320434925,No aplica,País Vasco,Araba/Álava,Viajero,5299.0,2022,12,Invierno,False
294246118808967160,No aplica,País Vasco,Araba/Álava,Viajero,6280.0,2022,11,Otoño,False
-4809516988095193983,No aplica,País Vasco,Araba/Álava,Viajero,10666.0,2022,10,Otoño,False
785630706108663444,No aplica,País Vasco,Araba/Álava,Viajero,14493.0,2022,9,Otoño,False
-6461324944113695809,No aplica,País Vasco,Araba/Álava,Viajero,20632.0,2022,8,Verano,False
-3042649868921756105,No aplica,País Vasco,Araba/Álava,Viajero,20638.0,2022,7,Verano,False
-4414569763662343545,No aplica,País Vasco,Araba/Álava,Viajero,13411.0,2022,6,Verano,False
-4582227399299541389,No aplica,País Vasco,Araba/Álava,Viajero,11329.0,2022,5,Primavera,False
-7408115513407181041,No aplica,País Vasco,Araba/Álava,Viajero,8969.0,2022,4,Primavera,False
6853623948829334212,No aplica,País Vasco,Araba/Álava,Viajero,6003.0,2022,3,Primavera,False
-261688085913392618,No aplica,País Vasco,Araba/Álava,Viajero,4280.0,2022,2,Invierno,False
7273286004635030303,No aplica,País Vasco,Araba/Álava,Viajero,4006.0,2022,1,Invierno,False
-8841768537227927627,No aplica,País Vasco,Araba/Álava,Viajero,4488.0,2021,12,Invierno,False
5583476951887324556,No aplica,País Vasco,Araba/Álava,Viajero,6302.0,2021,11,Otoño,False
4663103616459757729,No aplica,País Vasco,Araba/Álava,Viajero,9204.0,2021,10,Otoño,False
4497356650415103303,No aplica,País Vasco,Araba/Álava,Viajero,10044.0,2021,9,Otoño,False
-3823466186256701803,No aplica,País Vasco,Araba/Álava,Viajero,12265.0,2021,8,Verano,False
-3022666298011953650,No aplica,País Vasco,Araba/Álava,Viajero,10619.0,2021,7,Verano,False
3217844736284983602,No aplica,País Vasco,Araba/Álava,Viajero,4264.0,2021,6,Verano,False
-390060178835823229,No aplica,País Vasco,Araba/Álava,Viajero,2643.0,2021,5,Primavera,False
1178490966530762083,No aplica,País Vasco,Araba/Álava,Viajero,2098.0,2021,4,Primavera,False
8383993198342281383,No aplica,País Vasco,Araba/Álava,Viajero,1986.0,2021,3,Primavera,False
-6112552823411327599,No aplica,País Vasco,Araba/Álava,Viajero,1226.0,2021,2,Invierno,False
-5952598202031816852,No aplica,País Vasco,Araba/Álava,Viajero,2155.0,2021,1,Invierno,False
8027729827090425630,No aplica,País Vasco,Araba/Álava,Viajero,1647.0,2020,12,Invierno,False
-8966678848269398037,No aplica,País Vasco,Araba/Álava,Viajero,1449.0,2020,11,Otoño,False
-2656336275494384710,No aplica,País Vasco,Araba/Álava,Viajero,3005.0,2020,10,Otoño,False
5753326620902289802,No aplica,País Vasco,Araba/Álava,Viajero,2615.0,2020,9,Otoño,False
80527445142136022,No aplica,País Vasco,Araba/Álava,Viajero,6705.0,2020,8,Verano,False
6197542524579080826,No aplica,País Vasco,Araba/Álava,Viajero,5498.0,2020,7,Verano,False
7150072581376860063,No aplica,País Vasco,Araba/Álava,Viajero,1043.0,2020,6,Verano,False
-3555416695925145230,No aplica,País Vasco,Araba/Álava,Viajero,256.0,2020,5,Primavera,False
-1972102168739780277,No aplica,País Vasco,Araba/Álava,Viajero,0.0,2020,4,Primavera,False
-5510994637805007442,No aplica,País Vasco,Araba/Álava,Viajero,2797.0,2020,3,Primavera,False
5636564333617577809,No aplica,País Vasco,Araba/Álava,Viajero,4646.0,2020,2,Invierno,False
-4185454807563393544,No aplica,País Vasco,Araba/Álava,Viajero,5416.0,2020,1,Invierno,False
-8715290379175771184,No aplica,País Vasco,Araba/Álava,Viajero,4623.0,2019,12,Invierno,False
3919354147779240322,No aplica,País Vasco,Araba/Álava,Viajero,6081.0,2019,11,Otoño,False
2758622573377890685,No aplica,País Vasco,Araba/Álava,Viajero,10085.0,2019,10,Otoño,False
4955230220164583829,No aplica,País Vasco,Araba/Álava,Viajero,13861.0,2019,9,Otoño,False
2542003139352307366,No aplica,País Vasco,Araba/Álava,Viajero,19250.0,2019,8,Verano,False
-8961027371117627019,No aplica,País Vasco,Araba/Álava,Viajero,17327.0,2019,7,Verano,False
2080736229342010932,No aplica,País Vasco,Araba/Álava,Viajero,11800.0,2019,6,Verano,False
2487039067654250758,No aplica,País Vasco,Araba/Álava,Viajero,11883.0,2019,5,Primavera,False
5729716429907307576,No aplica,País Vasco,Araba/Álava,Viajero,9287.0,2019,4,Primavera,False
-1548895014083836437,No aplica,País Vasco,Araba/Álava,Viajero,6301.0,2019,3,Primavera,False
-7387854680176295292,No aplica,País Vasco,Araba/Álava,Viajero,4091.0,2019,2,Invierno,False
2503067810495181495,No aplica,País Vasco,Araba/Álava,Viajero,4936.0,2019,1,Invierno,False
-563467527018159971,No aplica,País Vasco,Araba/Álava,Viajero,4388.0,2018,12,Invierno,False
-4449813225431039658,No aplica,País Vasco,Araba/Álava,Viajero,5670.0,2018,11,Otoño,False
6398126603325235056,No aplica,País Vasco,Araba/Álava,Viajero,11095.0,2018,10,Otoño,False
3954143649561036490,No aplica,País Vasco,Araba/Álava,Viajero,13686.0,2018,9,Otoño,False
-7280506837999858471,No aplica,País Vasco,Araba/Álava,Viajero,21103.0,2018,8,Verano,False
-168037582616104313,No aplica,País Vasco,Araba/Álava,Viajero,18632.0,2018,7,Verano,False
-1764295685848033974,No aplica,País Vasco,Araba/Álava,Viajero,12275.0,2018,6,Verano,False
-1131768535757778189,No aplica,País Vasco,Araba/Álava,Viajero,14128.0,2018,5,Primavera,False
5643483955616721633,No aplica,País Vasco,Araba/Álava,Viajero,9504.0,2018,4,Primavera,False
-6214227330245144657,No aplica,País Vasco,Araba/Álava,Viajero,5871.0,2018,3,Primavera,False
8360113668844424510,No aplica,País Vasco,Araba/Álava,Viajero,3800.0,2018,2,Invierno,False
-4662547438915518100,No aplica,País Vasco,Araba/Álava,Viajero,5147.0,2018,1,Invierno,False
-8207955922227589466,No aplica,País Vasco,Araba/Álava,Viajero,4470.0,2017,12,Invierno,False
5690171630390079369,No aplica,País Vasco,Araba/Álava,Viajero,6115.0,2017,11,Otoño,False
-1746260427052749015,No aplica,País Vasco,Araba/Álava,Viajero,10781.0,2017,10,Otoño,False
-8207212918262644211,No aplica,País Vasco,Araba/Álava,Viajero,14568.0,2017,9,Otoño,False
5331919150290519486,No aplica,País Vasco,Araba/Álava,Viajero,20284.0,2017,8,Verano,False
6485030940869721996,No aplica,País Vasco,Araba/Álava,Viajero,19504.0,2017,7,Verano,False
4027496318569600106,No aplica,País Vasco,Araba/Álava,Viajero,11423.0,2017,6,Verano,False
-61414594931483961,No aplica,País Vasco,Araba/Álava,Viajero,11614.0,2017,5,Primavera,False
